q1,q2,q3,q4,q5,q6,q7,fx,fy,fz
2.75372,-0.0531644,-1.5323,0.117295,-1.19846,0.0188754,0.0281187,-5.3072,-2.31348,-6.12514
2.75372,-0.0531644,-1.5323,0.117295,-1.19846,0.0188754,0.0281187,-5.30142,-2.31875,-6.09358
2.75372,-0.0531644,-1.5323,0.117295,-1.19846,0.0188754,0.0281187,-5.39519,-2.33686,-6.12918
2.75372,-0.0531644,-1.5323,0.117295,-1.19846,0.0188754,0.0281187,-5.39236,-2.34327,-6.09179
2.75372,-0.0531644,-1.5323,0.117295,-1.19846,0.0188754,0.0281187,-5.39519,-2.34962,-6.07426
2.75372,-0.0531644,-1.5323,0.117295,-1.19846,0.0188754,0.0281187,-5.47824,-2.36427,-6.1033
2.75372,-0.0531644,-1.5323,0.117295,-1.19846,0.0188754,0.0281187,-5.50895,-2.36621,-6.10007
2.75372,-0.0531644,-1.5323,0.117295,-1.19846,0.0188754,0.0281187,-5.51927,-2.37165,-6.07487
2.75372,-0.0531644,-1.5323,0.117295,-1.19846,0.0188754,0.0281187,-5.49953,-2.37321,-6.04779
2.75372,-0.0531644,-1.5323,0.117295,-1.19846,0.0188754,0.0281187,-5.46074,-2.36894,-5.99947
2.75372,-0.0531644,-1.5323,0.117295,-1.19846,0.0188754,0.0281187,-5.57564,-2.38573,-6.04671
2.75372,-0.0531644,-1.5323,0.117295,-1.19846,0.0188754,0.0281187,-5.57699,-2.38991,-6.01921
2.75477,-0.0531558,-1.52311,0.116997,-1.20787,0.0188765,0.0281251,-5.56344,-2.39437,-5.99451
2.75477,-0.0531558,-1.52311,0.116997,-1.20787,0.0188765,0.0281251,-5.53405,-2.39361,-5.94333
2.75477,-0.0531558,-1.52311,0.116997,-1.20787,0.0188765,0.0281251,-5.64054,-2.40918,-5.98313
2.75477,-0.0531558,-1.52311,0.116997,-1.20787,0.0188765,0.0281251,-5.63973,-2.41511,-5.95073
2.75477,-0.0531558,-1.52311,0.116997,-1.20787,0.0188765,0.0281251,-5.63388,-2.41699,-5.93086
2.75477,-0.0531558,-1.52311,0.116997,-1.20787,0.0188765,0.0281251,-5.63898,-2.4212,-5.89888
2.75477,-0.0531558,-1.52311,0.116997,-1.20787,0.0188765,0.0281251,-5.76428,-2.44051,-5.94539
2.75477,-0.0531558,-1.52311,0.116997,-1.20787,0.0188765,0.0281251,-5.78622,-2.44362,-5.91467
2.75477,-0.0531558,-1.52311,0.116997,-1.20787,0.0188765,0.0281251,-5.7841,-2.44916,-5.89218
2.75477,-0.0531558,-1.52311,0.116997,-1.20787,0.0188765,0.0281251,-5.78151,-2.44836,-5.86045
2.75477,-0.0531558,-1.52311,0.116997,-1.20787,0.0188765,0.0281251,-5.8743,-2.45504,-5.89041
2.75477,-0.0531558,-1.52311,0.116997,-1.20787,0.0188765,0.0281251,-5.88471,-2.45508,-5.85751
2.75477,-0.0531558,-1.52311,0.116997,-1.20787,0.0188765,0.0281251,-5.87949,-2.45368,-5.83267
2.75477,-0.0531558,-1.52311,0.116997,-1.20787,0.0188765,0.0281251,-5.86424,-2.44391,-5.7937
2.75477,-0.0531558,-1.52311,0.116997,-1.20787,0.0188765,0.0281251,-5.96724,-2.4549,-5.83035
2.75477,-0.0531558,-1.52311,0.116997,-1.20787,0.0188765,0.0281251,-5.95769,-2.45409,-5.788
2.75477,-0.0531558,-1.52311,0.116997,-1.20787,0.0188765,0.0281251,-5.95134,-2.45542,-5.7606
2.75477,-0.0531558,-1.52311,0.116997,-1.20787,0.0188765,0.0281251,-5.93096,-2.44826,-5.71685
2.75477,-0.0531558,-1.52311,0.116997,-1.20787,0.0188765,0.0281251,-6.02544,-2.45907,-5.74621
2.75477,-0.0531558,-1.52311,0.116997,-1.20787,0.0188765,0.0281251,-6.01803,-2.45369,-5.70121
2.7559,-0.0531367,-1.51317,0.116609,-1.21722,0.0188829,0.0281209,-6.01246,-2.44971,-5.68122
2.7559,-0.0531367,-1.51317,0.116609,-1.21722,0.0188829,0.0281209,-5.96502,-2.43944,-5.62316
2.7559,-0.0531367,-1.51317,0.116609,-1.21722,0.0188829,0.0281209,-6.03718,-2.44522,-5.64284
2.7559,-0.0531367,-1.51317,0.116609,-1.21722,0.0188829,0.0281209,-6.00434,-2.43739,-5.58124
2.7559,-0.0531367,-1.51317,0.116609,-1.21722,0.0188829,0.0281209,-5.95188,-2.42461,-5.53028
2.7559,-0.0531367,-1.51317,0.116609,-1.21722,0.0188829,0.0281209,-5.90097,-2.41516,-5.4775
2.7559,-0.0531367,-1.51317,0.116609,-1.21722,0.0188829,0.0281209,-6.02008,-2.42762,-5.52796
2.7559,-0.0531367,-1.51317,0.116609,-1.21722,0.0188829,0.0281209,-5.91604,-2.41173,-5.43645
2.7559,-0.0531367,-1.51317,0.116609,-1.21722,0.0188829,0.0281209,-5.83961,-2.39786,-5.38639
2.7559,-0.0531367,-1.51317,0.116609,-1.21722,0.0188829,0.0281209,-5.77081,-2.38404,-5.32191
2.7559,-0.0531367,-1.51317,0.116609,-1.21722,0.0188829,0.0281209,-5.79789,-2.38486,-5.32312
2.7559,-0.0531367,-1.51317,0.116609,-1.21722,0.0188829,0.0281209,-5.75908,-2.37612,-5.26694
2.7559,-0.0531367,-1.51317,0.116609,-1.21722,0.0188829,0.0281209,-5.66418,-2.3612,-5.19789
2.7559,-0.0531367,-1.51317,0.116609,-1.21722,0.0188829,0.0281209,-5.59537,-2.34872,-5.13347
2.7559,-0.0531367,-1.51317,0.116609,-1.21722,0.0188829,0.0281209,-5.58536,-2.34395,-5.10865
2.7559,-0.0531367,-1.51317,0.116609,-1.21722,0.0188829,0.0281209,-5.51204,-2.33054,-5.0263
2.7559,-0.0531367,-1.51317,0.116609,-1.21722,0.0188829,0.0281209,-5.40459,-2.31233,-4.94546
2.7559,-0.0531367,-1.51317,0.116609,-1.21722,0.0188829,0.0281209,-5.31237,-2.29568,-4.86229
2.7559,-0.0531367,-1.51317,0.116609,-1.21722,0.0188829,0.0281209,-5.31691,-2.28898,-4.83962
2.75731,-0.0530323,-1.50292,0.11614,-1.22721,0.0188626,0.0281123,-5.2393,-2.27813,-4.76034
2.75731,-0.0530323,-1.50292,0.11614,-1.22721,0.0188626,0.0281123,-5.19491,-2.27154,-4.71736
2.75731,-0.0530323,-1.50292,0.11614,-1.22721,0.0188626,0.0281123,-5.12557,-2.25864,-4.65108
2.75731,-0.0530323,-1.50292,0.11614,-1.22721,0.0188626,0.0281123,-5.18753,-2.26564,-4.66606
2.75731,-0.0530323,-1.50292,0.11614,-1.22721,0.0188626,0.0281123,-5.15354,-2.25941,-4.61516
2.75731,-0.0530323,-1.50292,0.11614,-1.22721,0.0188626,0.0281123,-5.11614,-2.2548,-4.58951
2.75731,-0.0530323,-1.50292,0.11614,-1.22721,0.0188626,0.0281123,-5.1001,-2.25107,-4.5636
2.75731,-0.0530323,-1.50292,0.11614,-1.22721,0.0188626,0.0281123,-5.18198,-2.26264,-4.60266
2.75731,-0.0530323,-1.50292,0.11614,-1.22721,0.0188626,0.0281123,-5.17345,-2.26066,-4.57582
2.75731,-0.0530323,-1.50292,0.11614,-1.22721,0.0188626,0.0281123,-5.16237,-2.26355,-4.56407
2.75731,-0.0530323,-1.50292,0.11614,-1.22721,0.0188626,0.0281123,-5.14616,-2.26264,-4.53833
2.75731,-0.0530323,-1.50292,0.11614,-1.22721,0.0188626,0.0281123,-5.24675,-2.27657,-4.58402
2.75731,-0.0530323,-1.50292,0.11614,-1.22721,0.0188626,0.0281123,-5.24539,-2.27647,-4.5618
2.75731,-0.0530323,-1.50292,0.11614,-1.22721,0.0188626,0.0281123,-5.24877,-2.28202,-4.55942
2.75731,-0.0530323,-1.50292,0.11614,-1.22721,0.0188626,0.0281123,-5.25963,-2.28274,-4.54743
2.75731,-0.0530323,-1.50292,0.11614,-1.22721,0.0188626,0.0281123,-5.37803,-2.29386,-4.60967
2.75731,-0.0530323,-1.50292,0.11614,-1.22721,0.0188626,0.0281123,-5.40943,-2.29531,-4.60833
2.75731,-0.0530323,-1.50292,0.11614,-1.22721,0.0188626,0.0281123,-5.42689,-2.29669,-4.61282
2.75731,-0.0530323,-1.50292,0.11614,-1.22721,0.0188626,0.0281123,-5.46078,-2.29631,-4.6171
2.75731,-0.0530323,-1.50292,0.11614,-1.22721,0.0188626,0.0281123,-5.67448,-2.32629,-4.73211
2.75731,-0.0530323,-1.50292,0.11614,-1.22721,0.0188626,0.0281123,-5.69456,-2.32631,-4.7163
2.75877,-0.0529087,-1.49305,0.115752,-1.23659,0.018868,0.0281081,-5.75407,-2.33598,-4.75368
2.75877,-0.0529087,-1.49305,0.115752,-1.23659,0.018868,0.0281081,-5.75747,-2.34043,-4.74447
2.75877,-0.0529087,-1.49305,0.115752,-1.23659,0.018868,0.0281081,-5.89266,-2.35516,-4.81528
2.75877,-0.0529087,-1.49305,0.115752,-1.23659,0.018868,0.0281081,-5.93573,-2.3634,-4.81812
2.75877,-0.0529087,-1.49305,0.115752,-1.23659,0.018868,0.0281081,-5.98597,-2.37148,-4.84563
2.75877,-0.0529087,-1.49305,0.115752,-1.23659,0.018868,0.0281081,-6.02446,-2.37875,-4.8573
2.75877,-0.0529087,-1.49305,0.115752,-1.23659,0.018868,0.0281081,-6.14293,-2.39594,-4.92129
2.75877,-0.0529087,-1.49305,0.115752,-1.23659,0.018868,0.0281081,-6.18467,-2.39976,-4.92658
2.75877,-0.0529087,-1.49305,0.115752,-1.23659,0.018868,0.0281081,-6.19368,-2.40319,-4.93107
2.75877,-0.0529087,-1.49305,0.115752,-1.23659,0.018868,0.0281081,-6.2005,-2.40408,-4.91634
2.75877,-0.0529087,-1.49305,0.115752,-1.23659,0.018868,0.0281081,-6.30525,-2.41835,-4.96583
2.75877,-0.0529087,-1.49305,0.115752,-1.23659,0.018868,0.0281081,-6.3243,-2.42007,-4.95471
2.75877,-0.0529087,-1.49305,0.115752,-1.23659,0.018868,0.0281081,-6.31779,-2.42073,-4.94011
2.75877,-0.0529087,-1.49305,0.115752,-1.23659,0.018868,0.0281081,-6.3296,-2.41962,-4.93018
2.75877,-0.0529087,-1.49305,0.115752,-1.23659,0.018868,0.0281081,-6.44445,-2.42916,-4.98382
2.75877,-0.0529087,-1.49305,0.115752,-1.23659,0.018868,0.0281081,-6.45248,-2.43179,-4.96576
2.75877,-0.0529087,-1.49305,0.115752,-1.23659,0.018868,0.0281081,-6.45935,-2.43555,-4.96529
2.75877,-0.0529087,-1.49305,0.115752,-1.23659,0.018868,0.0281081,-6.46645,-2.43464,-4.95063
2.75877,-0.0529087,-1.49305,0.115752,-1.23659,0.018868,0.0281081,-6.5828,-2.44928,-5.00901
2.75877,-0.0529087,-1.49305,0.115752,-1.23659,0.018868,0.0281081,-6.60579,-2.45101,-5.00762
2.76033,-0.0528192,-1.48312,0.11545,-1.24566,0.0188765,0.0280974,-6.64425,-2.45795,-5.03278
2.76033,-0.0528192,-1.48312,0.11545,-1.24566,0.0188765,0.0280974,-6.63453,-2.45887,-5.02406
2.76033,-0.0528192,-1.48312,0.11545,-1.24566,0.0188765,0.0280974,-6.75437,-2.47537,-5.09209
2.76033,-0.0528192,-1.48312,0.11545,-1.24566,0.0188765,0.0280974,-6.78363,-2.47548,-5.09284
2.76033,-0.0528192,-1.48312,0.11545,-1.24566,0.0188765,0.0280974,-6.81201,-2.48451,-5.11359
2.76033,-0.0528192,-1.48312,0.11545,-1.24566,0.0188765,0.0280974,-6.84275,-2.48697,-5.12507
2.76033,-0.0528192,-1.48312,0.11545,-1.24566,0.0188765,0.0280974,-6.95557,-2.49685,-5.18083
2.76033,-0.0528192,-1.48312,0.11545,-1.24566,0.0188765,0.0280974,-6.98984,-2.5,-5.18121
2.76033,-0.0528192,-1.48312,0.11545,-1.24566,0.0188765,0.0280974,-7.03912,-2.50612,-5.21302
2.76033,-0.0528192,-1.48312,0.11545,-1.24566,0.0188765,0.0280974,-7.04863,-2.50676,-5.19816
2.76033,-0.0528192,-1.48312,0.11545,-1.24566,0.0188765,0.0280974,-7.15366,-2.51988,-5.24905
2.76033,-0.0528192,-1.48312,0.11545,-1.24566,0.0188765,0.0280974,-7.15274,-2.51498,-5.21384
2.76033,-0.0528192,-1.48312,0.11545,-1.24566,0.0188765,0.0280974,-7.14034,-2.51558,-5.19186
2.76033,-0.0528192,-1.48312,0.11545,-1.24566,0.0188765,0.0280974,-7.12768,-2.51115,-5.16824
2.76033,-0.0528192,-1.48312,0.11545,-1.24566,0.0188765,0.0280974,-7.25872,-2.52368,-5.2299
2.76033,-0.0528192,-1.48312,0.11545,-1.24566,0.0188765,0.0280974,-7.25463,-2.51699,-5.19992
2.76033,-0.0528192,-1.48312,0.11545,-1.24566,0.0188765,0.0280974,-7.26337,-2.51029,-5.20162
2.76033,-0.0528192,-1.48312,0.11545,-1.24566,0.0188765,0.0280974,-7.26051,-2.50909,-5.18251
2.76033,-0.0528192,-1.48312,0.11545,-1.24566,0.0188765,0.0280974,-7.37344,-2.51464,-5.23777
2.76206,-0.0526637,-1.47248,0.11515,-1.25457,0.0188605,0.0281198,-7.39218,-2.5148,-5.22617
2.76206,-0.0526637,-1.47248,0.11515,-1.25457,0.0188605,0.0281198,-7.41552,-2.51449,-5.2394
2.76206,-0.0526637,-1.47248,0.11515,-1.25457,0.0188605,0.0281198,-7.39815,-2.50246,-5.20864
2.76206,-0.0526637,-1.47248,0.11515,-1.25457,0.0188605,0.0281198,-7.49237,-2.505,-5.25725
2.76206,-0.0526637,-1.47248,0.11515,-1.25457,0.0188605,0.0281198,-7.49544,-2.50132,-5.2393
2.76206,-0.0526637,-1.47248,0.11515,-1.25457,0.0188605,0.0281198,-7.47765,-2.49725,-5.23016
2.76206,-0.0526637,-1.47248,0.11515,-1.25457,0.0188605,0.0281198,-7.44887,-2.48623,-5.205
2.76206,-0.0526637,-1.47248,0.11515,-1.25457,0.0188605,0.0281198,-7.5135,-2.48635,-5.23266
2.76206,-0.0526637,-1.47248,0.11515,-1.25457,0.0188605,0.0281198,-7.50297,-2.47483,-5.20545
2.76206,-0.0526637,-1.47248,0.11515,-1.25457,0.0188605,0.0281198,-7.46621,-2.46295,-5.18742
2.76206,-0.0526637,-1.47248,0.11515,-1.25457,0.0188605,0.0281198,-7.41022,-2.44925,-5.13426
2.76206,-0.0526637,-1.47248,0.11515,-1.25457,0.0188605,0.0281198,-7.47359,-2.45078,-5.16703
2.76206,-0.0526637,-1.47248,0.11515,-1.25457,0.0188605,0.0281198,-7.4161,-2.43901,-5.11051
2.76206,-0.0526637,-1.47248,0.11515,-1.25457,0.0188605,0.0281198,-7.35155,-2.42621,-5.0768
2.76206,-0.0526637,-1.47248,0.11515,-1.25457,0.0188605,0.0281198,-7.28877,-2.40519,-5.03161
2.76206,-0.0526637,-1.47248,0.11515,-1.25457,0.0188605,0.0281198,-7.30398,-2.39279,-5.03501
2.76206,-0.0526637,-1.47248,0.11515,-1.25457,0.0188605,0.0281198,-7.2302,-2.37584,-4.97703
2.76206,-0.0526637,-1.47248,0.11515,-1.25457,0.0188605,0.0281198,-7.13596,-2.35405,-4.92066
2.76206,-0.0526637,-1.47248,0.11515,-1.25457,0.0188605,0.0281198,-7.05722,-2.33792,-4.86405
2.76206,-0.0526637,-1.47248,0.11515,-1.25457,0.0188605,0.0281198,-7.0706,-2.32638,-4.86275
2.76206,-0.0526637,-1.47248,0.11515,-1.25457,0.0188605,0.0281198,-6.9781,-2.30575,-4.78388
2.76415,-0.0523952,-1.46102,0.114726,-1.26406,0.0188648,0.0281134,-6.90134,-2.28919,-4.73907
2.76415,-0.0523952,-1.46102,0.114726,-1.26406,0.0188648,0.0281134,-6.78228,-2.26624,-4.66066
2.76415,-0.0523952,-1.46102,0.114726,-1.26406,0.0188648,0.0281134,-6.83757,-2.2706,-4.69374
2.76415,-0.0523952,-1.46102,0.114726,-1.26406,0.0188648,0.0281134,-6.75786,-2.25299,-4.62672
2.76415,-0.0523952,-1.46102,0.114726,-1.26406,0.0188648,0.0281134,-6.65303,-2.23471,-4.57174
2.76415,-0.0523952,-1.46102,0.114726,-1.26406,0.0188648,0.0281134,-6.59074,-2.22075,-4.52957
2.76415,-0.0523952,-1.46102,0.114726,-1.26406,0.0188648,0.0281134,-6.62055,-2.22275,-4.5525
2.76415,-0.0523952,-1.46102,0.114726,-1.26406,0.0188648,0.0281134,-6.59494,-2.21518,-4.52907
2.76415,-0.0523952,-1.46102,0.114726,-1.26406,0.0188648,0.0281134,-6.57203,-2.20763,-4.52587
2.76415,-0.0523952,-1.46102,0.114726,-1.26406,0.0188648,0.0281134,-6.52626,-2.19315,-4.49759
2.76415,-0.0523952,-1.46102,0.114726,-1.26406,0.0188648,0.0281134,-6.59557,-2.20021,-4.53987
2.76415,-0.0523952,-1.46102,0.114726,-1.26406,0.0188648,0.0281134,-6.57807,-2.19412,-4.52379
2.76415,-0.0523952,-1.46102,0.114726,-1.26406,0.0188648,0.0281134,-6.56463,-2.18895,-4.525
2.76415,-0.0523952,-1.46102,0.114726,-1.26406,0.0188648,0.0281134,-6.53105,-2.17205,-4.50613
2.76415,-0.0523952,-1.46102,0.114726,-1.26406,0.0188648,0.0281134,-6.6131,-2.17684,-4.55253
2.76415,-0.0523952,-1.46102,0.114726,-1.26406,0.0188648,0.0281134,-6.60212,-2.17393,-4.53325
2.76415,-0.0523952,-1.46102,0.114726,-1.26406,0.0188648,0.0281134,-6.57586,-2.17039,-4.52294
2.76415,-0.0523952,-1.46102,0.114726,-1.26406,0.0188648,0.0281134,-6.54687,-2.15923,-4.50374
2.76415,-0.0523952,-1.46102,0.114726,-1.26406,0.0188648,0.0281134,-6.62202,-2.16874,-4.54811
2.76647,-0.0522056,-1.44977,0.114389,-1.27345,0.0188776,0.028107,-6.61073,-2.16867,-4.52912
2.76647,-0.0522056,-1.44977,0.114389,-1.27345,0.0188776,0.028107,-6.61314,-2.16967,-4.54412
2.76647,-0.0522056,-1.44977,0.114389,-1.27345,0.0188776,0.028107,-6.60171,-2.16425,-4.53613
2.76647,-0.0522056,-1.44977,0.114389,-1.27345,0.0188776,0.028107,-6.70725,-2.17568,-4.60289
2.76647,-0.0522056,-1.44977,0.114389,-1.27345,0.0188776,0.028107,-6.72659,-2.18194,-4.60174
2.76647,-0.0522056,-1.44977,0.114389,-1.27345,0.0188776,0.028107,-6.7366,-2.18813,-4.63129
2.76647,-0.0522056,-1.44977,0.114389,-1.27345,0.0188776,0.028107,-6.74787,-2.18973,-4.64916
2.76647,-0.0522056,-1.44977,0.114389,-1.27345,0.0188776,0.028107,-6.85979,-2.20494,-4.73314
2.76647,-0.0522056,-1.44977,0.114389,-1.27345,0.0188776,0.028107,-6.8889,-2.20916,-4.74842
2.76647,-0.0522056,-1.44977,0.114389,-1.27345,0.0188776,0.028107,-6.89011,-2.21237,-4.76847
2.76647,-0.0522056,-1.44977,0.114389,-1.27345,0.0188776,0.028107,-6.86771,-2.21074,-4.76121
2.76647,-0.0522056,-1.44977,0.114389,-1.27345,0.0188776,0.028107,-6.96521,-2.23014,-4.83067
2.76647,-0.0522056,-1.44977,0.114389,-1.27345,0.0188776,0.028107,-6.96918,-2.23076,-4.82297
2.76647,-0.0522056,-1.44977,0.114389,-1.27345,0.0188776,0.028107,-6.93667,-2.23166,-4.81813
2.76647,-0.0522056,-1.44977,0.114389,-1.27345,0.0188776,0.028107,-6.94586,-2.23392,-4.83103
2.76647,-0.0522056,-1.44977,0.114389,-1.27345,0.0188776,0.028107,-7.00972,-2.24067,-4.88073
2.76647,-0.0522056,-1.44977,0.114389,-1.27345,0.0188776,0.028107,-6.97186,-2.23477,-4.85398
2.76647,-0.0522056,-1.44977,0.114389,-1.27345,0.0188776,0.028107,-6.94462,-2.22943,-4.86134
2.76647,-0.0522056,-1.44977,0.114389,-1.27345,0.0188776,0.028107,-6.90408,-2.22366,-4.84837
2.76647,-0.0522056,-1.44977,0.114389,-1.27345,0.0188776,0.028107,-6.973,-2.23407,-4.9052
2.76647,-0.0522056,-1.44977,0.114389,-1.27345,0.0188776,0.028107,-6.96119,-2.23256,-4.89132
2.76897,-0.0521886,-1.43914,0.114227,-1.28248,0.0188807,0.028107,-6.95411,-2.23736,-4.912
2.76897,-0.0521886,-1.43914,0.114227,-1.28248,0.0188807,0.028107,-6.87898,-2.22921,-4.87929
2.76897,-0.0521886,-1.43914,0.114227,-1.28248,0.0188807,0.028107,-6.93354,-2.23939,-4.91963
2.76897,-0.0521886,-1.43914,0.114227,-1.28248,0.0188807,0.028107,-6.90435,-2.23504,-4.89489
2.76897,-0.0521886,-1.43914,0.114227,-1.28248,0.0188807,0.028107,-6.85148,-2.2305,-4.89215
2.76897,-0.0521886,-1.43914,0.114227,-1.28248,0.0188807,0.028107,-6.81473,-2.2285,-4.87618
2.76897,-0.0521886,-1.43914,0.114227,-1.28248,0.0188807,0.028107,-6.87461,-2.23796,-4.92377
2.76897,-0.0521886,-1.43914,0.114227,-1.28248,0.0188807,0.028107,-6.84919,-2.23921,-4.90361
2.76897,-0.0521886,-1.43914,0.114227,-1.28248,0.0188807,0.028107,-6.80703,-2.23955,-4.89499
2.76897,-0.0521886,-1.43914,0.114227,-1.28248,0.0188807,0.028107,-6.76457,-2.23152,-4.86981
2.76897,-0.0521886,-1.43914,0.114227,-1.28248,0.0188807,0.028107,-6.84282,-2.24317,-4.92328
2.76897,-0.0521886,-1.43914,0.114227,-1.28248,0.0188807,0.028107,-6.8321,-2.23951,-4.90445
2.76897,-0.0521886,-1.43914,0.114227,-1.28248,0.0188807,0.028107,-6.81178,-2.23428,-4.90893
2.76897,-0.0521886,-1.43914,0.114227,-1.28248,0.0188807,0.028107,-6.77109,-2.22719,-4.88878
2.76897,-0.0521886,-1.43914,0.114227,-1.28248,0.0188807,0.028107,-6.85021,-2.23778,-4.9446
2.76897,-0.0521886,-1.43914,0.114227,-1.28248,0.0188807,0.028107,-6.84209,-2.23811,-4.9407
2.76897,-0.0521886,-1.43914,0.114227,-1.28248,0.0188807,0.028107,-6.82513,-2.23751,-4.95503
2.76897,-0.0521886,-1.43914,0.114227,-1.28248,0.0188807,0.028107,-6.80108,-2.23481,-4.95087
2.76897,-0.0521886,-1.43914,0.114227,-1.28248,0.0188807,0.028107,-6.88926,-2.24438,-5.01571
2.76897,-0.0521886,-1.43914,0.114227,-1.28248,0.0188807,0.028107,-6.87693,-2.2414,-5.00717
2.7717,-0.0521353,-1.42837,0.114135,-1.29151,0.0188829,0.0280953,-6.8647,-2.23995,-5.03368
2.7717,-0.0521353,-1.42837,0.114135,-1.29151,0.0188829,0.0280953,-6.82346,-2.23293,-5.01843
2.7717,-0.0521353,-1.42837,0.114135,-1.29151,0.0188829,0.0280953,-6.89182,-2.24072,-5.06002
2.7717,-0.0521353,-1.42837,0.114135,-1.29151,0.0188829,0.0280953,-6.8803,-2.23633,-5.04636
2.7717,-0.0521353,-1.42837,0.114135,-1.29151,0.0188829,0.0280953,-6.83964,-2.23031,-5.04047
2.7717,-0.0521353,-1.42837,0.114135,-1.29151,0.0188829,0.0280953,-6.87419,-2.233,-5.0711
2.7717,-0.0521353,-1.42837,0.114135,-1.29151,0.0188829,0.0280953,-6.89928,-2.22989,-5.08901
2.7717,-0.0521353,-1.42837,0.114135,-1.29151,0.0188829,0.0280953,-6.86614,-2.22215,-5.06748
2.7717,-0.0521353,-1.42837,0.114135,-1.29151,0.0188829,0.0280953,-6.83167,-2.21097,-5.06869
2.7717,-0.0521353,-1.42837,0.114135,-1.29151,0.0188829,0.0280953,-6.75128,-2.1968,-5.02732
2.7717,-0.0521353,-1.42837,0.114135,-1.29151,0.0188829,0.0280953,-6.80584,-2.20194,-5.07495
2.7717,-0.0521353,-1.42837,0.114135,-1.29151,0.0188829,0.0280953,-6.77528,-2.19598,-5.05287
2.7717,-0.0521353,-1.42837,0.114135,-1.29151,0.0188829,0.0280953,-6.73998,-2.19016,-5.05394
2.7717,-0.0521353,-1.42837,0.114135,-1.29151,0.0188829,0.0280953,-6.62218,-2.17084,-4.99858
2.7717,-0.0521353,-1.42837,0.114135,-1.29151,0.0188829,0.0280953,-6.61648,-2.17046,-5.01436
2.7717,-0.0521353,-1.42837,0.114135,-1.29151,0.0188829,0.0280953,-6.53285,-2.15148,-4.97025
2.7717,-0.0521353,-1.42837,0.114135,-1.29151,0.0188829,0.0280953,-6.43471,-2.13467,-4.94504
2.7717,-0.0521353,-1.42837,0.114135,-1.29151,0.0188829,0.0280953,-6.34347,-2.12043,-4.90985
2.7717,-0.0521353,-1.42837,0.114135,-1.29151,0.0188829,0.0280953,-6.35624,-2.12093,-4.93882
2.7717,-0.0521353,-1.42837,0.114135,-1.29151,0.0188829,0.0280953,-6.27043,-2.10738,-4.89733
2.77466,-0.0519074,-1.41761,0.113982,-1.30076,0.0188754,0.0280932,-6.17916,-2.09366,-4.87645
2.77466,-0.0519074,-1.41761,0.113982,-1.30076,0.0188754,0.0280932,-6.06095,-2.07526,-4.82648
2.77466,-0.0519074,-1.41761,0.113982,-1.30076,0.0188754,0.0280932,-6.04825,-2.06851,-4.84327
2.77466,-0.0519074,-1.41761,0.113982,-1.30076,0.0188754,0.0280932,-5.94919,-2.0497,-4.80091
2.77466,-0.0519074,-1.41761,0.113982,-1.30076,0.0188754,0.0280932,-5.85005,-2.03736,-4.78118
2.77466,-0.0519074,-1.41761,0.113982,-1.30076,0.0188754,0.0280932,-5.73687,-2.01708,-4.74344
2.77466,-0.0519074,-1.41761,0.113982,-1.30076,0.0188754,0.0280932,-5.7262,-2.0156,-4.75974
2.77466,-0.0519074,-1.41761,0.113982,-1.30076,0.0188754,0.0280932,-5.61862,-1.9959,-4.70845
2.77466,-0.0519074,-1.41761,0.113982,-1.30076,0.0188754,0.0280932,-5.52187,-1.9851,-4.68105
2.77466,-0.0519074,-1.41761,0.113982,-1.30076,0.0188754,0.0280932,-5.42869,-1.96805,-4.64679
2.77466,-0.0519074,-1.41761,0.113982,-1.30076,0.0188754,0.0280932,-5.44298,-1.96554,-4.67864
2.77466,-0.0519074,-1.41761,0.113982,-1.30076,0.0188754,0.0280932,-5.38087,-1.95545,-4.65068
2.77466,-0.0519074,-1.41761,0.113982,-1.30076,0.0188754,0.0280932,-5.32619,-1.94899,-4.64942
2.77466,-0.0519074,-1.41761,0.113982,-1.30076,0.0188754,0.0280932,-5.22864,-1.93777,-4.60546
2.77466,-0.0519074,-1.41761,0.113982,-1.30076,0.0188754,0.0280932,-5.2318,-1.93317,-4.62861
2.77466,-0.0519074,-1.41761,0.113982,-1.30076,0.0188754,0.0280932,-5.17399,-1.92425,-4.59783
2.77466,-0.0519074,-1.41761,0.113982,-1.30076,0.0188754,0.0280932,-5.09745,-1.91096,-4.58661
2.77466,-0.0519074,-1.41761,0.113982,-1.30076,0.0188754,0.0280932,-5.09676,-1.90996,-4.60834
2.77466,-0.0519074,-1.41761,0.113982,-1.30076,0.0188754,0.0280932,-5.14276,-1.91344,-4.65442
2.77466,-0.0519074,-1.41761,0.113982,-1.30076,0.0188754,0.0280932,-5.10135,-1.9084,-4.63201
2.77774,-0.0515899,-1.40784,0.113848,-1.31023,0.0188786,0.0280921,-5.06015,-1.90041,-4.63721
2.77774,-0.0515899,-1.40784,0.113848,-1.31023,0.0188786,0.0280921,-4.99874,-1.89169,-4.61763
2.77774,-0.0515899,-1.40784,0.113848,-1.31023,0.0188786,0.0280921,-5.0678,-1.90152,-4.67649
2.77774,-0.0515899,-1.40784,0.113848,-1.31023,0.0188786,0.0280921,-5.07122,-1.89754,-4.68734
2.77774,-0.0515899,-1.40784,0.113848,-1.31023,0.0188786,0.0280921,-5.06525,-1.89714,-4.72403
